-1,Lovely little french bistro hidden in Murray Hills.  We felt like we were truly in France/paris.  The staff paid excellent attention to us and the dover sole was to die for!!!!!!  Great wine selection.  Very small restaurant but just as cozy as it can be.  I recommend!!
-1,"The most amazing food i've had in New York so far! I had the pate to start and the mussels for main- beautiful flavours and good sized portions. mum had a pear and walnut salad to start (she still can't stop talking about it!) and salmon for main. Service was great and the wine was delicious. 5/5, highly recommended!"
-1,"Le Parisien is what NYC was missing. An authentic french bistro. Period. The atmosphere is real (Christian, the owner, professional and friendly,  was born in Paris, and has worked in the best restaurants in NY for 20 years), the food is to die for and very affordable (classic dishes like escargots, frisee lardon poached egg, pate, soupe du jour, steak frites (home-made), confit de canard, etc... as well as creative dishes like a cod fish with mashed potatoes and black olives, skate with pumpkin risotto, moules frites with saffron, etc...). As far as the wines, you can either order a glass (10 different options), carafe or bottle. As a french native, i hardly recommend this new restaurant (opened last july and already packed). Also, great date place because it's cosy, and the music is very low, so you can talk ! Also, the $11.95 brunch is worth a cab ride if you don't live midtown. Bon appetit !"
-1,lady that works there picks her nose. - yuck!
-1,"I used to love this place when it was Xunta-a very authentic Spanish tapas bar, casual, informal bar with tapas and a great atmosphere - so I went for years, bringing many out of town visitors and friends for happy hour and on weekends. Now, sadly, I have to say that Nai is not the same place and not worth spending your money there. The new owner has made a lot of changes, for the worse, imo, and is very strange (looks like some dude from Queens)-he seems to be always there,with a scowl on his face, is neither inviting nor welcoming, and acts dismissive and like he is  doing you a favor even talking to  you-when we even show up early for reservations and have done nothing except wanting to patronize his bar! He runs the place like a formal dining restaurant..it feels like you have to be in exactly on time, spend your pricepoint, and get out-all very anti-tapas bar to me. At my  birthday celebration of 10 people, he actually did ask us to leave after 2 hours because he ""needed"" the table though we had spent several hundred dollars and were still eating and drinking! I was flabbergasted at how rude that was.  Also I noticed that since the change to Nai, the food is not as good as it used to be (octopus and other dishes not cooked well), with higher prices as well, and the sangria is now also watered down/sweet imo--just not a good value. And the décor now is blah (think tacky flamenco paintings from homedecorators.com)-does not have any of the charm or personality of the old Xunta. Sadly, after giving it a go a couple of times, I am in search once again of an authentic Spanish tapas bar."
-1,Pros -Decent value -Friendly and kind service -Accommodates large groups Cons -Tons of loud groups -Not intimate at all
-1,"I came here with two other people for a book club meeting. It was happy hour, so we ordered a $10 half-pitcher of mango sangria, which was DELICIOUS. Also, almost all the food we ordered (tortilla, potatos w/ aioli, tropical salad) was flavorful and well-made. My friends ordered the chorizo with onions, which looked and smelled good, too (I didn't have any because I'm a vegetarian). The only exception was the asparagus tapas, which was actually pretty gross--I had to force myself to eat it because I hate wasting food. There were only two small pieces of asparagus, which were horribly overcooked and mushy (possible from a can), very cold, and drenched in mayonnaise. Our waiter was very friendly and engaging when we arrived, and did a cool long pour of the sangria, though he seemed to forget about us later on. But overall, this was a positive experience and I recommend this place."
-1,"Excellent spot, not much to add to the other reviews."
-1,"Nai tapas is my local favorite, I have gone back at least 5 times in the past three months. Try to make it there for happy hour and get a pitcher or half pitcher of their sangria. It may not be strong but it's tasty and goes well with the 3-4 orders of tapas you shoul get there (or more depending on the group size). Tropical and mango are definitely my favorite nai tapas sangria flavors and highly recommend trying both especially if you like fruity flavors. Some menu favorites I always go back for: -Patatas Bravas -Croquetas de pollo -Mejillones Rias Baixas Also stop in for the amazing service :) the staff really makes an attempt to check on you and get to know you. I always love introducing new friends to this place for that and the amazing flamenco shows they have on Thursdays (I think they also have one over the weekend) but I've only seen the one on Thursday and it is truly a magnificent experience. You can't take pictures (it's distracting) which is a good thing because it's something worth experiencing through the naked eye."
-1,"Everything on the menu here is great. My favorite are the chipirones in their own ink, the bacalaos, the stuffed olives, the salteado de gambas, and pretty much everything I've tried! The entire staff is extremely friendly and eager to please. I also love that  their food is always served HOT. The best part, though, is that it's a pretty cheap place to eat."
-1,"Amazing place with amazing service. We had the best time enjoying tapas and the show. The tapas were delicious and the sangria was delicious but more like juice rather than an alcoholic drink. The show on saturday night was absolutely one of the best flamenco shows I've ever seen. The performances lasted a few hours, it was amazing to see the women dance full of passion and energy. We all had an amazing time and I can't wait to come back."
-1,"An amazing find. I was looking for a restaurant to celebrate my birthday with a group of 12. I also wanted to find a spot that had a flamenco show on Saturdays. As soon as I came in to make reservations, I knew this place would be great. The decor is great; it's an intimate, low-lit place with exposed brick walls. Dinner was amazing. The best part was definitely the flamenco show. It is free, and lasts for hours. The dancers and singers were top notch!!! I felt like I was back in Madrid watching a show. The service was also amazing; with such a big group, our waiter was always available, smiled, and served us very quickly. The food was good, and there is a big variety of sangria. The prices for the tapas were also very reasonable. There is a flamenco show every Thursday & Saturday at 8:30. It is a must!"
-1,"I was there on Saturday night with three friends and what a great place!  We ate a total of eight tapas, had two pitchers of sangria and we each paid around twenty dollars with tip included.  Great food, great service, low prices and an awesome flamenco show.  We will definitely be back."
-1,"Tiny which makes for a good ambience.  The food ranges from okay to good, but in my opinion is over styled and thus slightly unappetizing.  Honestly can't even remember what I ate which is a bad sign. Fun if you're looking for a BYO but definitely better in the area.   Also the owner is a bit odd.  He can be very friendly but is unorganized. I once had a reservation on a week night and he did not put a large table aside for our party of 6- instead he had us sitting separately waiting for other parties to leave.  It was awkward and annoying. Supposedly good for brunch, but I've only been there for dinner."
-1,Hole In the wall.  To crammed for my tastes. I got the egg scramble which came with a side salad.  The side salad wasn't very fresh.
-1,"Beware, it's a really tight space. You might be hearing more of the convo at the table next to you than the one at your own table! But everything else about it was pretty decent. I wasn't much of a fan of the mushroom things everyone else seems to love--what even are those?! The food was moderately priced for what you're getting though I guess. I went with friends on a Friday evening, so I dunno if it's like this at other times (looks like more neg reviews for the brunch crowd), but it was a pretty okay scene as far as ambiance or whatever and my group took major advantage of the BYOB policy and brought a shit ton of alc. So after we started drinking I think everything actually got better. My overall feeling is ehhh but it can be good if you bring enough beer."
-1,"I liked this place very much but was a little frustrated because it took an hour to get our food even though there were only 3 tables with customers.  Also, what kind of restaurant doesn't have a bathroom for the customers?! Aside from that, their food is good and it has a cozy atmosphere.  I reccomend their rosemary fries and mushroom cigars"
-1,"Small, quaint place in the theater district - so small we walked past it twice! Took a friend from out of town here on a weekday evening. Staff was friendly and accomodating. Our meal were great - I ordered the large shrimp salad and asked for the dressing on the side. The waiter bet me the cost of my meal that the salad should be served dressed...and he was right! Everything was delicious. Would definitely come back for a low key evening or date night."
-1,Wonderful food. Got there 1030am and had to wait for like 15 mins. The mashed potatoes are amazing! The pancakes were just okay but the eggs were wonderful!
-1,"The food was delicious. The service is friendly and quick. Their brunch menu has yummy potato pancakes and a salmon dish. Their other menus include mushroom cigars - greasy but great, and other nice meat/fish/veg edibles. Overall, a good experience."
-1,"Snapshot: 1) Fantastic food 2) Quality service 3) BYOB (with no cork fee) 4) Cash only 5) Small space (won't fit large groups) Meal Experience: When my wife and I entered, we were immediately warmly greeted by the owner, Konrad. We were seated and he brought out a large corked bottle of water and bread (complimentary when you are seated). We ordered the mushroom cigars as an appetizer, based on Konrad's recommendation. I must say, I normally am not much of a mushroom guy, but these may have converted me. They were fantastic! I could have ordered a couple of those and made that my meal. For the entree, I ordered the Tuscan chicken (which was rolled with spinach and a cheese) and my wife ordered the Portobello Mushroom Burger with balsamic sauce and goat cheese. Rosemary fries on the side. They were both really wonderful! In all, I would highly recommend this place."
-1,tiny place with excellent food and service
-1,Brunch started off with the kind of fresh baked bread that you scarf up even though you know it will fill you up. The apple pancakes were delicious as was the savory cheddar burger and rosemary fries. My only regret is I didn't have the mushroom soup! Coffee and water was kept filled to the brim by our attentive server. The place is small but the seating is comfortable and it's great people watching. Looking forward to going back.
-1,"Great place for the neighborhood, whether dinner or brunch. Really enjoyed the atmosphere there and definitely the food. BYOB!"
-1,"I am a big fan of South American cuisine. To me the Pio Pio has an excellent Peruvian selection, accompany by flavorful sauces and fantastic rotisserie. So when I tried Pio Pio Riko in Chelsea I expected the same quality of food and I was severely disappointed. The chicken was dry to the bone, the amazing green sauce I love so much, Ahi Verde, was white and thick and tasted like paper towel. The beans were watery, very salty, flavorless, and the service, especially delivery, was just awful. I ordered over the phone, in Spanish, since it seems to be easier, and even after I repeated the order twice, I was delivered the wrong thing. Moreover, the delivery boy, Oscar I think his name was, was very inappropriate. Not only was he asking me questions like how much money I make and if I'm married, he smelled of something terrible. My friend, who was accepting the order with me, stated it may have been the smell of marijuana. In any event, this experience did not dampen my love for Peruvian food, but I will definitely stick to the original Pio Pio and stay away from this knock off."
-1,"Loved it.  The gentleman saw me thinking about while on my way to stage door diner.  I absolutely loved the food and service.  The chicken was great as advertised, the sweet plantains and tostones were delish.  Great price.  I'm definitely a fan"
-1,"From the outside it doesnt look like much but when you walk in its actually quite a large restaurant. Since it was busy we decided to sit at the bar and eat as we were hungry. I could see the staff were very busy, but they did well to take our orders as the girls behind the bar were serving drinks and food! They needed a pay rise! The food was great here, i wanted to go back but we ended up at other places. I would recommend eating here. Simple but tasty food that is well priced."
-1,"Went here for the first time on New Year's Eve. Had the Prefix meal. Smoked trout, scallops, pork shank, sweet potato cobbler with maple/whiskey ice cream, and some rum cocktail topped w/ champagne. Blown away; food was slammin. Kelly was our server; he was basically perfect. I'd go back again."
-1,"After reading such rave reviews about this vendor's falafel, I was excited to try it for myself. I was very disappointed after the first bite. The falafel were soggy and overly salty. The onion slices were very thick and any bite with it had an overpowering onion-y flavor to it. The white sauce had no taste to it. Also, I'm not a fan of pickles and was surprised to find them in my wrap. The pita was the best part of the wrap to be honest- it was soft but not chewy. The fact that I did not eat the wrap right away or the very hot weather might have played a role in my sub par eating experience, but I also suspect that the falafels I was served were not fresh (I was told to wait a few minutes for falafels and saw one worker putting more in the oil and just a second later, my wrap was ready, before the freshly dropped ones were fetched from the oil). Seeing that this vendor has so many followers, I may give it another shot in the future, but not any time soon."
-1,"i really wanted to like this place after hearing about it from so many friends and family. I checked it out, the owner is a great funny guy, but the food is sub par. the chicken is bland and its just bad. the falafel was good, but it justify the meat and rice. I enjoyed sammys a lot more."
-1,"In love with there falafel and sharma, would have given it 5 stars but they brought up the prices."
-1,Great falafel is out of this world. !!! Great food ...
-1,The Halal cart on Broadway is one of the best deals in Astoria.  Although their chicken rice plates can be a little inconsistent at times (warning - when it's slow) - it's usually the most amazing six dollar meal you can find. Their falafel is always amazing - and I love the little salad on the side - with the pickled turnips.  Always always go for the white and red (hot) sauce - they go together like peas and carrots. Also for a change of pace - the combo plate (kefta and chicken) is a great deal and when you are in a carnivorous mood - their beef kebabs are mouth wateringly tender and an amazing addition to your plate for 2 bucks. As good as it gets for lunch (or a quick dinner) in Astoria - you can catch me there at least once if not twice a week!
-1,"Believe the hype. This cart is amazing. I once got there and the line was all the way to the c town. I wondered whether or not it was worth the wait. People got in line behind me so I decided it was and was not disappointed. They give you a piece of falafel while you wait and their energy and good cheer is contagious. The food is to die for..any of it, all of it. I keep going back to try more and i cant get enough!"
-1,"So freaking delicious I have to stop myself from coming here every night. All the chicken dishes are phenomenal and even if you skip the rice and just do chicken and salad (to save a few calories?), it's addictive. The falafel is perfectly crispy and light.  Yum!"
-1,"They really make amazing shawarma... I always wanted to try shawarma, because it greatly reminds me of the Turkish kebab, and the Greek gyros pitta. I traveled to this place, so eager to taste the shawarma. The meat was really amazing, and they make their food with care, you can tell by the taste and the very look of the food. It smells and tastes godly. Everything is so fresh, and you can simply feel the authentic taste. I really liked it. If you have any doubts about this place, please just go there and try it for yourself, experience divinity !"
-1,"This place is literally the best Halal style food you'll be able to find in the whole city. Not even generalizing it. I've tried many different places and this one still beats them out on the quantity and quality of food you get. Freddy is always a blast to talk to and keeps the atmosphere alive as he and his coworkers are making your food. Try his own creation ""Freddy's Jr."". Completely worth the $7 you're paying for it. I'm a fan of spicy food so nothing from this food turns me away. Don't let other reviews discourage you! If you notice, 95% are 4+ stars, so if a couple of people rate it a bit less, that's all on them and how picky they are. King of Falafel and Shawarma definitely deserved their Vendy, and its about time they got it."
-1,I am hooked! I am moving to Astoria just for this cart!
-1,"This is THE Halal Cart in the five boros, forget about that 53rd and 6th BS. This the best chicken and rice cart on Earth. Not only do they make chicken and rice but they also make Kofta, Shawarma, Shish kebabs, and also lamb chops. I have had the chicken and rice, lamb chops, and sandwiches. The style is different from most Halal carts that take a spin on South Asian curried chicken, this one is Middle Eastern style. I used to live near this cart and bought food from it several times a week, never got tired of it. Its pricier than other carts, $6 for the basic chicken and rice dish and $10 for the lamb chops, pricey but you get excellent food. And the salad you get with your food is real salad not some lame lettuce leaves. There are a lot of fairly pricey sit down restaurants in the area but this cart beats them all on their superior food and friendly service."
-1,"By far the best truck/cart food I've ever had.  Better than 99% of the restaurants in which I've eaten, including ones where they check your Amex platinum card before they let you in.  (Don't ask how I got into places like those!)  And those guys are sweethearts. I've eaten every kind of plate, wrap and kebab they make, and I still can't make up my mind which is best.  Like most people, I've eaten the chicken and rice plate most often.  But I like to eat the schwarma--the best I've had--or ""Freddy's Junior Plate,"" with chicken and kefta on rice.   You can get yellow rice, but I recommend the basmati:  It's very aromatic and flavorful. One caveat:  They will lard your dish with white and/or hot sauces unless you tell them otherwise.  I like a little bit of white and a good dose of the hot sauce.  And, yes, I take my plates and wraps with salad, mainly because I love those pickled beets. And ya gotta love those guys and their sign.  If any of them were single, I'd  take him home with me!  I mean, come on, nice guys with a sense of humor who can cook (and are kinda cute, at least to me): Where ya gonna find that?"
-1,"We showed up for our reservation and had to wait an HOUR!!  Their tiny waiting area was already packed with people so we wound up standing for about 20 mins before finally getting a seat.  After waiting just a little over an hour, we were finally graced with a table.  We were treated as if we were just another number (we are locals not tourists) and chose Bouley to celebrate our 20th Anniversary.  The food and service did NOT live up to the hype and while the space is romantic it was very hard to enjoy the ambiance when everything else was just WRONG.  We won't ever return but it seemed very clear to us that they wouldn't care even if we did."
-1,"We were looking forward to an amazing dinner at Bouley to celebrate our marriage. We were less than impressed. The lobster was cold and overcooked. I ate only a few bites but was never asked if it was OK before it was cleared away.  The service was average. And I agree with the review about feeling uncomfortable in the restaurant.  I would never recommend this less than average restaurant to anyone. And, at $150 per person, you can do much better in NYC than this stuffy restaurant."
-1,"Such bad service.  We waited 15-20 minutes for the waitress to take our order, then another hour for our food and the restaurant wasn't packed. The food was average at best."
-1,"Great ambiance, the foie gras was too rich and bland"
-1,"Probably 3.5 stars.  I had some interesting food here at lunch.  They favor bitter greens too much for my taste, and the beef cheeks were just OK.  The wife's chicken was pretty terrible.  But she had some sort of egg concoction that was lovely, and I had a nice soup.  I dig the space as well, particularly downstairs."
-1,"The first time I ate at Bouley was in 1996. My mother in-law took my husband (fiancée at that time) and me for dinner to celebrate our graduating Graduate School from Columbia. The experience for me was beyond divine. Even though it was almost 12 years ago, I still remember being delighted by every course we were served! Little did I know at that time that Bouley would close down that very year. I've never forgotten that meal. I really think it was one of the best meals I have ever had....in my entire life! So, after 12 long years of Bouley having closed, reopened, moved locations and so on, I finally went back to try it one more time.This time I went for lunch. They have a great pre-fix deal for lunch for $48. I have to say that overall I was disappointed with this meal. The two outstanding things I ate were the Crab-Porcini mushroom flan and the dessert. The rest of the meal was just okay. I would go back again though. Bouley is such a charming place, with impeccable service and grace. I really enjoyed the experience and parts of the meal were outstanding. It's hard to judge a place like Bouley based on just one meal and one menu. I still believe that Chef David Bouley can recreate the magic that I experienced 12 years ago and I am willing to go back and try."
-1,"Just so we'll be absolutely clear about it: A couple will pay at least 350$ in the evening. We never had a dinner that expensive. Saying that, it was one of the best meal of our lives. Everything you'll taste will be accurate delicate and new, and simply will blow you away."
-1,We had a group of 50 people. The dinner took 3 hours plus. The food wasn't the usual bouley quality. But I suppose it's hard to serve 50 people.
-1,Great food! Love the atmosphere and dinning area.
-1,Very expensive but heavenly gooood.... Love it!
-1,"A must try when in NYC.  We went for the lunch tasting and it was so good!  I would fly to New York just to go to this restaurant again. The lunch tasting came with 5 courses, all very delicious.  The added bread cart with its fancy breads (e.g. pistachio saffron) was a nice touch. The restaurant was beautiful.  Walking in you are greeted with a wall of fresh apples from floor to ceiling, a nice sweet smell. Trust me and try it."
-1,"The service was flawless from the time we arrived till the moment we left. Everything was fantastic, I went with my wife and some friends and they gave us a very big and comfortable table. I have to say that the food was really beyond my expectations. I had the Porccini Flan as appetizer and the Lamb as entree. My wife had the shrimp and scallops, I've tried some and it was delightful. I would highly recommend this restaurant."
-1,"Everything was so perfect. The place is amazing, the service is great and the food unbelievable. The restaurant is specifically dedicated to private or corporate events. The kitchen is open to the dining room and you see the cooks working. The room is full of herbs that they use to cook. The Chef came to say hi ! And to share his approach. Great place."
-1,"We ate at Bouley for our 5th anniversary and it was by far, the most amazing dinner we had ever had. We both had their tasting menu with the wine pairing and the food, wine, and service was incredible! (and we are both avid cooks ourselves!) Our servers gave us a special dessert and 6th course (for free) for our anniversary. It was well worth the money, our hats off to Mr. David Bouley!"
-1,Start saving now. Make reservations. The atmosphere hints at European but is so comfortable. Ask for the booth facing the door so you can people watch. The bakery is next stuff your pockets with the bread but not your face. Leave room for everything & demurely lick your plate. The service is as memorable as the food. I have eaten at many wonderful New York restaurants and this is the best. The food is farm to fork fresh and prepared with creativity and delicacy. Do lunch; then you can continue to savor the flavors all day.
-1,"This restaurant is special. I had a party of four and we were seated at a spacious round table. The wait staff is superb - friendly and professional. I can't say enough about how the staff enhanced the experience. They were just wonderful. I was running late and called to ask the staff to take care of my guests. They seated my guests and took care of them until I arrived. They get all stars for being so nice. The food is great, the decor is fabulous."
-1,Excellent! One of the best places to bring a date.. was there for lunch today. excellent!
-1,"If asked for a restaurant recommendation, Bouley is almost always one of the recommendations I will give.  When you first walk into the restaurant, you are greeted by a small room with fresh apples lining the walls.  The aroma is just fantastic--I could spend an hour just sitting there taking it in.  The restaurant itself is a very quaint, well decorated space.  It probably borders a little bit on the stuffy side, especially since jackets are required here, but I will easily forgive that shortcoming for the quality of the food.   Oh, the food--definitely among the best I have ever had.  Whether it is the peach soup, the wild mushrooms, the very famous porcini flan, or the Long Island duck, each dish at this restaurant brings out the most unique flavors of the ingredients and highlights them on your palette.  In the middle of your meal, a cart with around 7 types of different artisan breads will roll around and deliver to you slices from whichever ones you want to try.  I found the garlic and fig breads to both be very delicious.  And at the end of your meal, after your dessert, they will bring a little tower of confections to your table as a nice way to end your meal.  On your way out, you may also get a loaf or two of fresh pound cake for the road!  Everything I have had at Bouley in my two visits here has been absolutely amazing--words do not do it justice. Almost equally as good as the food Bouley offers is the value they offer.  Lunch prix fixe is only $55 for a 5 course meal (5 courses outside of the bread and confections).  Of course dinner is much more expensive, but that just makes it in line with other restaurants of its caliber.  I like to recommend this place to friends who need to take a larger group to a nice meal b/c it doesn't break the bank and the food is really just amazing.  I highly recommend Bouley and look forward to returning yet again in the future."
-1,"The dining room was beautiful, and the servers were attentive and friendly. We spilled a glass of wine (the last of our bottle) and the sommelier soon brought us each a complimentary glass. That was a nice touch! The food was spectacular! Try the duck, the chocolate soufflé and the artisan breads. This place is a must and is now our go to French restaurant in New York!"
-1,"I wend to this restaurant a few months back with family. It was an overall excellent experience: from the service to the food, even the waiting area was unique with the rows of apples (which everyone seem to mention in their reviews as well). The choices for artisan bread complemented the excellent tasting menu. I definitely recommend choosing the flan, even if a supplement will be necessary. Though the prohibitive price makes the restaurant somewhat harder to approach, the satisfaction from eating at such a dressy place is unparalleled. I always use to say, you can truly tell how good a restaurant is by the quality of its bathroom, and this one definitely earns 5 stars."
-1,"I went with my husband to celebrate his bday and it was one of the best dining for both. The service was excellent, they gave us several extra goodies including a bday cake for us to take to our hotel... Also, the food was extraordinary... We are spanish speakers so they send us a spanish waitress... The ambience is really elegant. I recommend this restaurant with close eyes and I can not wait to visit New York city again to enjoy this fine dining experience. Thums up... and Thanks to all the employees that let us live such a lovely moment."
-1,"My friend Cici and I love a great deal, so we decided to go for the $55 prix-fixe 5 course lunch at Bouley today. The restaurant was beautiful, with fresh flowers everywhere.  Cici commented that the waiters were serving like a well-rehearsed symphony. Once in awhile, you would get a whiff of truffles. The lunch started with an amuse bouche: pumpkin soup with candied pine nuts. It reminded me of the soup I used to buy at the now closed Bouley Market. The soup was so creamy and pumpkin-y that I wished Bouley Market is still open. For our first course, we both chose the Carpaccio Of Kampachi, Young Blue Fin Tuna And Striped Amber Jack prepared in a mediterranean manne.  The plate was so pretty, it looked like fish swimming in a pool of pretty green flowers.  The carpaccio was melt in your mouth fresh with the most wonderful sauces. We were fascinated by the guy wheeling around the bread in a cart like one of those dim sum ladies. He was so into methodically cutting the bread that he belonged in a movie about Bouley, or bread, or just any movie. He suggested the Saffron walnut bread with the porcini flan. I also tried the apricot walnut bread (sweet, chewy and fresh) and olive bread. I still think Del Posto has the best bread in the city though. The second course was the famous Porcini Flan with Alaska Live Dungeness Crab black truffle dashi in its own little pot.  I can see why so many people recommend the flan. The crab meat was outrageously crabby and fresh.  I believe this dish is what makes the air smell like truffles every once in awhile, when someone is served the porcini flan and they open the little pot and let the aroma envelop them (an apparently everyone else) in a cloud of truffle bliss. For the third course, Cici picked the All-Natural Pennsylvania Chicken with carrot ravioli, chanterelles, pain d'empics dressing and I picked the Slow Braised Kobe Style Beef Cheeks with blue kale gnocchi.   Cici gave me a bite of her chicken and carrot ravioli. This was not the usual frozen chicken you get at other restaurants. I want, no NEED, the secret of how they make the chicken so tender.  Is it because it's all natural or from Pennsylvania?  We need to know. This chicken was so tender, it makes other so called ""chicken tenders"" taste like leather (Cici said ""old shoe"" but I'm not as gross as her).  ""They are like chicken meltaways!"" Cici later texted me as she finished her chicken that she took home in a doggie bag (more on that later).   Also, the carrot raviloli was so sweet and the pasta delectible, it tasted like pumpkin.  (Before this, my only other taste of a sweet vegetable ravioli are the butternut squash raviolis at Costco.  This aint no Costco ravioli, people!  I am not a snob, I just like good food.)   The beef was delicious as well, with gnocchi on the bottom, but by then I was too full to fully appreciate the beef, however yummy it was. Next, came a palate cleanser of Honey Tangerine Soup with sancho pepper, lychee sorbet, crystallized honey.  Very refreshing and perfect after all the courses. We both picked the Hot Caramilized Anjou Pear,valrhona chocolate, biscuit breton, hot toffee sauce, lemon verbena and tahitian vanilla ice creams for dessert.  I did not like the lemon verbena ice cream too much, reminded me of Lemon Pledge.  Sorry.  The chef provided us an extra dessert: bulgur wheat ice cream. It was a unique taste, creamy and kind of salty. The chef also presented some complimentary, gorgeous little macarons, wafer thin cookies, chocolates and nut crunch.   We did not finish our desserts so we asked for doggie bags. The server who cleared the table acted like this was an unusual request. Yes, we are Hoi polloi.  We take doggie bags. We are not on a date and we don't care. Plus, it's a Michelin Star doggie bag. If you think we are declasse for asking for doggie bags, witness what happened at the next table: The two guys next to us (not in jackets, as required by the restaurant rules) obviously tourists due to the hotel room key card on the table (see, no little detail escapes me, a skill I honed after watching almost all the Monk reruns), sat down later than us, so by the time their table was cleared for dessert, we were done with our meal.  One of the guys (with an accent) asked for *gasp* more bread.  The server said incredulously, ""More bread, with DESSERT?""  Amateurs.  Tourists.  Didn't they know that we New Yawkers don't eat bread with dessert?  Suddenly, it was as if the perfect symphony came to a screeching halt for a second.  The bread guy was notified of the request, and he went over and asked which bread they would like to enjoy some more.  They chose the apricot walnut (good choice).  Bread Guy said, ""Let me get you a plate, would you like butter with that?""  Then all was well again as the two bread-loving gentlemen were served their desserts.  The doggie bags were discreetly given to us by the receptionist/coat check girl.  Go to my blog for more of this review."
-1,"Five of us had a marvelous lunch at Bouley on Saturday, Feb 11.  The interior design transported me to another beautiful world.  Everywhere I looked there was something to see, from carved antique doors and fruit-themed chandeliers to huge floral bouquets and lovely drapery.  The French sommelier charmingly picked out a reasonably priced wine for us from the rather intimidating wine binder.   Our waiter knew all the details about our food and even told us how to make the salad dressing at home.  I ordered the salad with Bibb lettuce, watercress, hearts of palm and mushrooms.  It was superb.  All the china is unique and beautiful.  I was so tempted to flip the pieces over and read the bottoms.  I ordered the porcini flan with Dungeness crab which was also perfect.  My entree was chicken with vegetables.  By that time, however, I had eaten too much of the bread. One server pushed around a bread cart with 6 different wonderful breads to try and I overdid it. Dessert was sublime--a hot caramelized pear with toffee sauce and ice cream.   I felt like I was having lunch in a welcoming, elegant home.  Our group of five people had cocktails, a bottle of wine and the full 5-course tasting menu.  It came to $110 a person including a 20% tip.  The lunch was worth every penny.  Absolutely loved it.   I'm from San Francisco and my friends can be kind of snarky and find faults with lots of things. Aside from the busgirl who was rather dreary and bored, we found not one fault at Bouley. P.S. Don't know if I would have wanted to sit in the downstairs eating area as much."
-1,"This restaurant is flawless from start to finish. The food and presentation are impeccable, matched by the ambiance and service. Every item was memorable. We love New York and it's incredible array of restaurants, but this one stands at the very top. Don't miss this one if you're seeking a wonderful experience."
